Id,SalePrice
1977,326408.34
1978,407857.97
1979,335665.8
1980,195378.9
1981,335113.12
1982,235159.0
1983,215133.02
1984,172519.9
1985,222251.7
1986,216096.44
1987,178120.28
1988,179270.31
1989,194319.39
1990,221449.5
1991,253249.6
1992,214038.7
1993,165464.08
1994,235574.16
1995,186252.67
1996,247515.23
1997,310505.62
1998,343861.5
1999,259132.36
2000,318493.3
2001,261451.38
2002,247326.89
2003,250030.94
2004,254750.17
2005,231284.48
2006,231164.25
2007,242906.02
2008,204237.69
2009,191440.64
2010,188925.36
2011,143844.05
2012,167151.22
2013,185336.67
2014,186817.34
2015,208076.72
2016,193898.39
2017,198760.55
2018,116949.96
2019,137284.45
2020,103152.92
2021,107082.23
2022,167664.69
2023,133197.53
2024,239196.7
2025,352906.72
2026,170383.88
2027,153984.1
2028,150188.5
2029,167164.67
2030,257407.48
2031,241309.66
2032,259884.69
2033,250327.53
2034,164968.72
2035,222714.64
2036,197487.28
2037,199908.4
2038,293009.22
2039,218895.45
2040,315961.3
2041,288009.88
2042,202584.83
2043,175716.8
2044,174596.81
2045,212398.0
2046,139236.92
2047,140764.78
2048,137433.83
2049,133740.4
2050,186301.02
2051,116050.75
2052,130936.47
2053,149194.56
2054,93771.19
2055,161480.1
2056,145302.78
2057,113550.81
2058,228008.25
2059,135950.11
2060,175275.95
2061,176165.8
2062,129799.95
2063,108998.11
2064,141024.19
2065,133891.47
2066,176456.36
2067,114224.54
2068,129359.5
2069,86588.695
2070,116763.11
2071,90994.32
2072,137878.22
2073,132313.16
2074,184706.23
2075,148017.25
2076,127375.27
2077,152586.34
2078,123049.164
2079,131385.39
2080,117449.35
2081,119310.85
2082,117795.8
2083,143003.95
2084,109788.82
2085,121169.27
2086,121561.195
2087,119191.97
2088,96129.48
2089,73907.38
2090,132291.75
2091,106309.56
2092,124029.91
2093,119800.695
2094,124375.414
2095,158610.81
2096,69470.28
2097,90393.72
2098,140954.8
2099,61875.19
2100,83891.945
2101,116944.86
2102,129198.516
2103,93780.57
2104,139768.38
2105,111924.73
2106,65711.516
2107,230458.53
2108,113337.83
2109,115090.11
2110,129083.79
2111,160229.23
2112,128645.08
2113,116141.375
2114,102516.08
2115,156696.69
2116,126686.04
2117,141118.7
2118,119082.96
2119,97778.98
2120,131474.28
2121,112636.62
2122,99746.52
2123,75905.03
2124,174282.53
2125,120148.43
2126,152498.22
2127,149784.58
2128,117320.43
2129,116026.836
2130,140824.58
2131,148007.47
2132,118836.35
2133,124920.04
2134,120375.055
2135,102320.2
2136,72136.125
2137,112207.95
2138,128754.11
2139,152901.98
2140,141164.9
2141,155848.64
2142,127310.81
2143,141441.55
2144,129749.87
2145,137025.58
2146,171997.95
2147,113221.38
2148,132116.88
2149,152619.44
2150,212503.28
2151,115687.85
2152,183231.27
2153,167824.94
2154,114713.76
2155,139256.36
2156,288809.22
2157,227285.27
2158,237301.94
2159,214367.48
2160,172077.72
2161,249267.03
2162,405999.75
2163,342980.28
2164,240968.64
2165,178358.62
2166,151742.1
2167,225221.8
2168,205678.06
2169,197487.75
2170,224597.64
2171,153794.88
2172,138500.48
2173,172021.0
2174,227881.5
2175,303040.1
2176,326426.5
2177,246332.28
2178,208123.0
2179,140146.94
2180,205904.31
2181,190817.7
2182,233551.48
2183,195452.62
2184,124324.695
2185,116444.42
2186,148853.83
2187,154096.86
2188,161201.95
2189,212586.14
2190,86607.77
2191,89199.555
2192,98280.59
2193,108681.74
2194,101686.26
2195,111414.97
2196,115185.97
2197,123720.28
2198,170360.66
2199,186172.83
2200,139922.48
2201,143774.98
2202,212988.95
2203,139786.02
2204,190955.69
2205,111048.54
2206,135980.56
2207,202505.33
2208,243898.14
2209,205904.2
2210,121133.766
2211,113754.04
2212,115308.12
2213,108916.53
2214,121674.6
2215,109936.516
2216,156477.2
2217,94800.11
2218,76231.37
2219,78509.05
2220,65534.215
2221,330787.4
2222,259994.14
2223,287822.44
2224,215433.03
2225,126195.09
2226,178248.52
2227,198196.12
2228,273216.53
2229,248114.5
2230,158027.2
2231,209858.06
2232,172956.83
2233,159910.03
2234,256405.23
2235,230446.25
2236,264733.53
2237,345502.16
2238,213695.23
2239,115763.37
2240,164201.86
2241,167758.86
2242,126647.305
2243,128777.96
2244,112755.41
2245,113949.875
2246,145287.48
2247,112478.63
2248,124683.66
2249,122478.07
2250,134525.16
2251,118575.414
2252,172185.69
2253,157852.44
2254,181049.19
2255,192265.08
2256,190230.92
2257,207363.38
2258,177071.81
2259,181297.64
2260,159094.31
2261,200352.42
2262,218331.75
2263,347323.16
2264,393824.44
2265,179990.44
2266,273644.4
2267,352206.4
2268,415892.88
2269,145458.47
2270,185745.77
2271,221058.67
2272,202045.62
2273,162928.56
2274,169698.33
2275,180864.6
2276,184399.64
2277,181661.97
2278,145332.08
2279,128847.7
2280,126860.99
2281,170677.6
2282,187752.83
2283,100324.57
2284,108462.69
2285,151007.84
2286,123206.08
2287,350832.28
2288,268221.6
2289,409169.7
2290,463157.4
2291,334793.88
2292,444991.6
2293,491842.22
2294,427048.44
2295,450948.6
2296,271977.88
2297,322669.1
2298,318098.4
2299,444385.8
2300,343717.12
2301,270405.28
2302,237760.52
2303,244226.48
2304,231225.22
2305,186493.38
2306,184515.8
2307,186757.4
2308,229909.14
2309,283652.0
2310,224777.5
2311,193542.2
2312,174555.67
2313,174700.19
2314,171549.6
2315,181335.03
2316,174396.75
2317,189614.42
2318,176908.27
2319,176458.95
2320,198959.08
2321,236699.11
2322,170163.44
2323,181271.58
2324,176304.55
2325,205926.55
2326,164539.14
2327,216172.4
2328,236433.2
2329,185781.38
2330,173650.11
2331,384283.6
2332,377583.88
2333,302191.78
2334,257020.36
2335,245421.72
2336,333184.97
2337,221835.4
2338,284003.47
2339,211651.66
2340,413882.47
2341,204116.1
2342,234738.53
2343,223238.84
2344,240477.3
2345,228283.97
2346,223008.72
2347,198641.66
2348,230286.8
2349,164852.28
2350,276779.25
2351,256781.66
2352,248917.34
2353,228483.44
2354,135349.38
2355,152288.33
2356,148300.17
2357,193558.3
2358,192716.0
2359,128729.79
2360,110523.21
2361,145084.61
2362,268171.72
2363,128268.14
2364,152563.2
2365,216197.64
2366,192341.83
2367,223341.9
2368,209751.06
2369,224153.86
2370,171091.98
2371,164797.72
2372,197611.61
2373,270374.44
2374,315504.88
2375,258407.55
2376,281216.62
2377,378826.1
2378,142952.53
2379,208250.11
2380,144037.4
2381,161995.02
2382,203801.77
2383,204916.7
2384,240652.25
2385,164001.53
2386,132063.48
2387,134576.89
2388,93012.39
2389,129586.21
2390,159761.69
2391,146334.33
2392,115202.47
2393,172109.52
2394,150766.3
2395,217615.86
2396,145709.14
2397,212880.36
2398,130900.47
2399,54869.69
2400,53179.848
2401,109491.16
2402,139798.89
2403,133527.03
2404,148501.39
2405,167206.53
2406,142179.97
2407,131988.2
2408,147324.55
2409,122843.42
2410,153796.56
2411,117263.77
2412,159123.84
2413,134747.69
2414,139934.33
2415,133748.61
2416,129553.04
2417,131630.86
2418,128271.17
2419,125359.23
2420,121581.46
2421,160448.69
2422,124018.39
2423,114147.63
2424,148081.88
2425,257992.7
2426,141017.0
2427,127683.68
2428,178957.36
2429,115791.32
2430,133121.94
2431,103435.234
2432,141747.52
2433,145513.44
2434,133754.23
2435,144157.89
2436,103895.21
2437,106372.23
2438,125790.305
2439,108522.72
2440,122850.06
2441,95302.74
2442,101446.94
2443,125311.32
2444,119854.45
2445,66339.836
2446,113356.3
2447,166271.58
2448,133710.55
2449,97626.664
2450,137117.58
2451,123874.92
2452,220171.92
2453,99003.57
2454,119605.5
2455,123532.484
2456,121740.34
2457,127006.6
2458,119018.445
2459,100453.695
2460,131695.52
2461,113081.59
2462,138288.19
2463,126850.39
2464,175944.1
2465,129303.06
2466,103643.41
2467,156667.44
2468,70534.13
2469,65574.93
2470,171063.98
2471,225938.58
2472,169690.67
2473,125368.56
2474,63448.91
2475,244676.84
2476,132272.56
2477,125326.9
2478,144584.6
2479,107004.04
2480,156302.2
2481,130546.82
2482,131278.6
2483,112620.88
2484,125119.96
2485,120297.305
2486,154468.86
2487,180199.45
2488,170812.0
2489,148040.98
2490,158963.23
2491,98968.43
2492,180096.25
2493,152792.92
2494,151917.34
2495,90656.27
2496,239598.47
2497,149134.66
2498,104573.1
2499,107757.07
2500,130039.94
2501,139346.27
2502,147482.56
2503,104830.555
2504,175997.73
2505,231270.36
2506,246675.9
2507,311449.9
2508,253867.66
2509,218095.27
2510,228936.1
2511,173920.34
2512,204777.0
2513,217275.52
2514,259600.89
2515,156767.89
2516,167464.9
2517,145440.77
2518,151260.12
2519,226786.28
2520,207538.16
2521,190165.6
2522,226020.62
2523,132080.67
2524,132744.12
2525,142243.03
2526,134168.28
2527,111058.59
2528,128190.71
2529,138400.25
2530,124472.85
2531,248868.58
2532,231550.69
2533,195735.98
2534,237253.52
2535,332748.97
2536,237824.45
2537,240144.33
2538,181379.81
2539,188569.97
2540,176891.28
2541,184713.78
2542,166515.75
2543,130209.74
2544,128829.836
2545,137777.25
2546,131908.78
2547,142486.33
2548,167242.48
2549,157122.1
2550,346412.66
2551,142793.23
2552,127469.62
2553,76514.12
2554,103639.95
2555,122294.13
2556,108864.57
2557,112366.195
2558,167430.64
2559,131949.28
2560,133988.14
2561,147147.16
2562,131184.28
2563,146188.19
2564,190811.19
2565,135289.3
2566,163859.31
2567,119961.555
2568,176957.44
2569,193364.56
2570,118381.49
2571,177984.77
2572,182839.55
2573,210024.31
2574,265062.34
2575,142084.72
2576,121089.6
2577,163042.2
2578,79636.586
2579,58284.934
2580,113166.625
2581,117967.734
2582,116805.664
2583,286920.28
2584,167963.86
2585,178193.78
2586,213799.73
2587,203670.83
2588,157153.4
2589,146941.95
2590,218762.66
2591,229178.19
2592,209451.55
2593,264127.94
2594,174020.78
2595,204235.02
2596,319841.97
2597,187192.52
2598,270154.84
2599,314543.53
2600,172316.2
2601,148516.19
2602,80730.03
2603,104283.18
2604,87453.69
2605,70269.88
2606,138990.14
2607,187641.34
2608,202731.48
2609,170330.38
2610,112718.62
2611,133459.86
2612,151184.84
2613,134970.47
2614,124613.71
2615,161249.86
2616,143905.14
2617,181439.61
2618,194483.02
2619,185608.77
2620,188145.53
2621,180257.0
2622,183097.17
2623,257501.36
2624,286643.88
2625,314617.53
2626,171263.75
2627,176453.8
2628,428366.25
2629,561625.06
2630,355202.22
2631,448246.75
2632,417570.3
2633,301209.66
2634,404086.62
2635,154264.28
2636,176611.6
2637,188092.19
2638,251112.78
2639,193717.55
2640,145934.31
2641,99491.48
2642,200571.73
2643,99771.39
2644,117471.57
2645,108192.13
2646,93140.28
2647,100052.195
2648,140247.75
2649,155567.28
2650,145250.78
2651,145834.17
2652,412833.1
2653,256940.58
2654,247511.78
2655,370880.2
2656,282350.03
2657,346761.84
2658,284774.88
2659,307166.1
2660,353199.0
2661,328950.62
2662,281497.16
2663,283044.3
2664,271854.84
2665,307924.0
2666,279258.84
2667,169707.38
2668,177564.88
2669,175379.78
2670,291366.47
2671,182941.44
2672,188588.83
2673,208906.86
2674,203369.4
2675,168579.27
2676,187693.98
2677,199583.73
2678,257895.31
2679,265555.44
2680,279592.25
2681,399988.6
2682,318166.62
2683,549101.1
2684,318582.47
2685,362850.0
2686,247679.47
2687,351645.25
2688,219264.34
2689,212251.39
2690,438214.94
2691,188947.58
2692,141608.22
2693,193864.78
2694,128949.37
2695,186254.72
2696,182482.47
2697,190319.6
2698,204385.02
2699,171424.62
2700,158486.39
2701,139743.9
2702,106603.96
2703,131254.53
2704,142586.19
2705,117094.68
2706,109700.87
2707,122596.14
2708,137145.95
2709,117399.64
2710,127979.51
2711,291407.62
2712,390590.16
2713,161764.72
2714,147814.88
2715,166173.03
2716,148026.44
2717,180522.92
2718,241021.31
2719,157931.67
2720,172199.83
2721,133153.38
2722,163532.28
2723,146884.33
2724,127418.31
2725,132543.02
2726,147000.97
2727,184540.34
2728,169620.98
2729,156520.48
2730,144846.03
2731,129727.32
2732,121094.46
2733,155586.31
2734,137946.1
2735,137078.44
2736,137422.27
2737,123318.69
2738,136723.67
2739,167621.4
2740,144824.58
2741,143279.5
2742,153480.42
2743,150095.92
2744,158074.97
2745,145659.48
2746,142901.25
2747,150919.27
2748,132484.17
2749,128246.13
2750,134743.52
2751,139775.1
2752,201648.83
2753,154754.83
2754,222490.31
2755,130244.61
2756,104038.01
2757,66760.84
2758,81786.96
2759,168728.52
2760,131774.73
2761,139265.42
2762,146261.5
2763,179627.28
2764,156664.55
2765,281644.7
2766,142969.95
2767,89211.04
2768,124262.086
2769,129715.984
2770,147969.27
2771,109579.79
2772,110578.336
2773,156615.64
2774,135231.55
2775,125367.11
2776,130862.85
2777,147262.11
2778,130559.4
2779,115758.38
2780,98292.375
2781,97269.36
2782,85047.89
2783,103459.66
2784,128823.44
2785,134810.58
2786,71245.92
2787,119853.96
2788,75919.59
2789,187536.95
2790,101461.9
2791,114794.37
2792,50417.258
2793,191365.11
2794,91065.05
2795,118872.66
2796,112918.22
2797,211107.97
2798,120419.69
2799,106949.35
2800,69635.625
2801,102994.89
2802,140155.38
2803,162736.16
2804,148835.2
2805,115602.33
2806,84185.16
2807,166635.88
2808,148673.31
2809,134870.86
2810,131903.2
2811,153450.3
2812,151544.36
2813,171504.34
2814,167321.5
2815,104155.03
2816,230103.19
2817,139387.84
2818,134057.56
2819,164904.86
2820,136816.06
2821,107640.91
2822,201715.98
2823,356548.62
2824,186007.53
2825,168771.8
2826,132638.7
2827,133954.72
2828,220907.9
2829,204117.1
2830,231108.73
2831,185281.11
2832,251529.06
2833,289125.25
2834,209055.45
2835,211003.17
2836,189772.6
2837,151160.81
2838,149620.44
2839,178836.58
2840,209957.73
2841,208123.75
2842,222397.11
2843,145773.34
2844,151957.2
2845,119093.07
2846,214435.28
2847,203591.11
2848,216315.16
2849,208782.11
2850,287040.1
2851,223631.66
2852,239544.0
2853,244933.0
2854,135715.52
2855,208166.53
2856,201015.11
2857,185282.88
2858,204732.08
2859,110760.39
2860,130900.84
2861,144774.48
2862,195897.39
2863,135420.9
2864,243899.62
2865,141861.84
2866,139565.33
2867,98259.41
2868,94423.414
2869,112005.67
2870,125128.914
2871,95710.2
2872,46280.08
2873,99771.586
2874,139628.53
2875,114518.086
2876,171983.44
2877,149720.08
2878,174786.9
2879,135751.28
2880,103370.586
2881,148087.92
2882,165041.64
2883,183150.47
2884,195937.64
2885,190671.47
2886,220212.17
2887,95250.09
2888,140045.81
2889,48871.3
2890,84427.164
2891,133150.64
2892,47605.34
2893,90021.4
2894,57484.14
2895,314691.88
2896,296493.2
2897,200360.3
2898,154455.72
2899,222668.3
2900,159132.94
2901,206702.84
2902,188246.56
2903,378226.44
2904,347466.78
2905,83822.14
2906,210446.45
2907,112872.58
2908,132317.69
2909,142743.19
2910,77712.04
2911,81395.734
2912,149267.55
2913,80561.25
2914,72793.97
2915,83953.516
2916,74629.125
2917,161969.5
2918,125170.086
2919,232359.89
